week_number,sales_depot_id,sales_channel_id,route_id,client_id,product_id,town,state,client_type,client_name,short_name,brand,weight,pieces,sales_unit_this_week,sales_this_week,returns_unit_next_week,returns_next_week,Real - Procura,Pred - Procura,Pred - Probabilidade de Procura,Pred - Procura - Descrição
4,1112,1,2108,325307,30549,2004 AG. CUAUTITLAN,ESTADO DE MÉXICO,Small Franchise,LA HERRADURA,Suavicremas Chocolate ,MLA,84.0,unknown,3,16.14,0,0.0,0.0,0,0.32760736,Procura Baixa
6,1346,1,2112,409919,31471,2276 WONDER LA RAZA,SAN LUIS POTOSÍ,Small Franchise,LA PEQUE,Triki Trakes Tubo ,MLA,174.0,20.0,2,19.98,0,0.0,0.0,0,0.16098396,Procura Baixa
3,1140,1,1411,597682,1250,2078 AG. TEXCOCO,ESTADO DE MÉXICO,Supermarket,MINISUPER OSCAR,Donas Azucar ,BIM,105.0,4.0,10,76.4,0,0.0,1.0,1,0.73557985,Procura Alta
3,2045,1,1152,270297,35651,2163 LA PIEDAD,MICHOACÁN,Individual,MARIA ELENA SOLIS RAMIREZ,Madalenas ,BIM,93.0,3.0,3,22.5,0,0.0,0.0,1,0.5136412,Procura Alta
3,1631,1,4402,2473933,43285,2372 AG.TULANCINGO,HIDALGO,Small Franchise,LA AZTECA,Gansito ,MLA,50.0,1.0,10,52.8,0,0.0,1.0,1,0.9722473,Procura Alta
4,2032,1,2151,236033,31310,2155 CELAYA NORPONIENTE,GUANAJUATO,Individual,FELIPE RODRIGUEZ,Canelitas ,MLA,90.0,unknown,15,93.75,0,0.0,1.0,1,0.7839326,Procura Alta
3,1463,1,1131,1110551,43197,2458 GOMEZ PALACIO BIMBO,DURANGO,Individual,VICKY,Roles Glass ,BIM,135.0,2.0,2,16.76,0,0.0,0.0,0,0.48699287,Procura Baixa
6,1453,1,1101,808871,43204,2481 WONDER GUERRERO,NUEVO LEÓN,Individual,COSTA AZUL,Donas Azucar ,BIM,105.0,4.0,2,15.28,0,0.0,0.0,1,0.57334405,Procura Alta
3,1212,1,4412,4296467,43066,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Pay Pina ,MLA,85.0,1.0,1,9.63,0,0.0,0.0,0,0.15727018,Procura Baixa
3,1611,1,1106,628827,1147,2376 CONVENIENCIA VERACRUZ SUR,VERACRUZ,Individual,ISARAF,Tostada Plana ,DH,230.0,15.0,14,168.0,0,0.0,1.0,1,0.5869867,Procura Alta
5,1114,2,73,1200399,35148,2029 AG.IZTAPALAPA 2,"MÉXICO, D.F.",Individual,CHEDRAUI NEZA I,Wonder ,WON,567.0,unknown,9,191.88,0,0.0,1.0,1,0.73215985,Procura Alta
3,1334,1,1111,928835,34053,2259 FRESNILLO BIMBO,ZACATECAS,Small Franchise,F  GDL S293 CALERA ZACATECAS,Nito ,BIM,62.0,1.0,36,184.32,0,0.0,1.0,1,0.9841346,Procura Alta
3,1347,1,1052,191009,1109,2251 AGUASCALIENTES NORTE,AGUASCALIENTES,Supermarket,SUPER SAN PEDRO,Pan Blanco Chico ,BIM,360.0,unknown,13,195.13,0,0.0,1.0,1,0.6026653,Procura Alta
6,1124,1,1625,171072,328,2021 AG. XOCHIMILCO 2,"MÉXICO, D.F.",Small Franchise,LA FLOR DE HIDALGO,Tuinky Fresas Crema ,WON,114.0,3.0,1,8.15,0,0.0,0.0,0,0.27080825,Procura Baixa
3,1224,1,4466,2455804,43285,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Individual,AILANI ABRIL,Gansito ,MLA,50.0,1.0,10,52.8,0,0.0,1.0,1,0.9812493,Procura Alta
3,2211,1,4107,36530,31466,2390 INDUSTRIAL,TABASCO,Individual,ABARROTERA MONTERREY,Principe Tubo ,MLA,152.0,14.0,2,19.98,0,0.0,0.0,1,0.73673815,Procura Alta
5,3213,1,1122,4195351,35651,2027 AG. VALLEJO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Madalenas ,BIM,93.0,3.0,10,75.0,0,0.0,1.0,1,0.81332767,Procura Alta
4,1310,1,1078,875727,3144,2260 GONZALEZ GALLO,JALISCO,Individual,RIGOBERTO HERNANDEZ GARCIA,Pan Multigrano ,BIM,540.0,unknown,3,63.96,0,0.0,0.0,0,0.18211852,Procura Baixa
5,3214,1,1621,2051103,35452,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,DENIS,Chocotorro Fresa ,MLA,50.0,1.0,4,17.76,0,0.0,1.0,1,0.55698496,Procura Alta
3,1221,1,4421,77114,40886,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Small Franchise,LA CORONITA,Marias ,LAR,170.0,unknown,30,172.8,0,0.0,1.0,1,0.62576896,Procura Alta
6,1349,1,2024,4358991,43069,2257 CD. VALLES,SAN LUIS POTOSÍ,NO IDENTIFICADO,NO IDENTIFICADO,Pinguinos ,MLA,80.0,2.0,20,164.6,0,0.0,1.0,1,0.66000426,Procura Alta
5,22090,1,1011,1429864,2233,2090 AG. TEPEJI DEL RIO,QUERETARO,Small Franchise,LA PEQUEÑITA,Pan Blanco ,BIM,640.0,unknown,18,358.92,0,0.0,1.0,1,0.7690149,Procura Alta
4,4010,1,5501,209475,35131,2487 AEROPUERTO,NUEVO LEÓN,Individual,KATIA EDITH CANTU RAMOS,Deliciosas Chochitos ,LAR,180.0,unknown,6,56.1,0,0.0,1.0,0,0.34452456,Procura Baixa
5,1331,1,1003,45857,35141,2254 AUTLAN_BM,JALISCO,Small Franchise,SOC  COOP  RURAL DE CYV EN CYC EL GRULLO S C L,Super Pan Blanco Ajonjoli ,WON,567.0,unknown,10,205.0,0,0.0,1.0,1,0.7558823,Procura Alta
3,2214,1,1112,625118,1250,2393 MERIDA SUR,YUCATÁN,Supermarket,SUPER DEL PARQUE,Donas Azucar ,BIM,105.0,4.0,4,30.56,0,0.0,1.0,1,0.77822864,Procura Alta
6,1384,1,2002,2407953,43066,2321 ZACATECAS MARINELA,ZACATECAS,Eatery,CREMERIA ACUA,Pay Pina ,MLA,85.0,1.0,1,9.63,0,0.0,0.0,0,0.17607245,Procura Baixa
5,1212,1,1622,2268516,328,2064 AG. TEPALCATES 1,"MÉXICO, D.F.",Eatery,VINATERIA LOS REYES,Tuinky Fresas Crema ,WON,114.0,3.0,2,16.3,0,0.0,0.0,0,0.18331155,Procura Baixa
4,3215,1,4458,59098,43084,2001 AG. ATIZAPAN,ESTADO DE MÉXICO,Eatery,LA IMPERIAL,Submarinos Chocolate ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.2828001,Procura Baixa
6,1312,1,2070,24269,37058,2278 ZAPOPAN BIMBO,JALISCO,Individual,HELADOS LEAL CAMPOS,Choco Roles ,MLA,80.0,2.0,3,22.5,0,0.0,0.0,1,0.8778735,Procura Alta
6,1130,1,1405,985016,1220,2010 AG. LOS REYES,ESTADO DE MÉXICO,Individual,MICHA,Colchones ,BIM,130.0,6.0,3,22.92,0,0.0,0.0,1,0.66941017,Procura Alta
4,2233,1,1001,144249,4767,2394 MINATITLAN,VERACRUZ,Supermarket,TIENDA SUPER DESPENSA,Tostado Doble Fibra ,BIM,250.0,unknown,2,29.58,0,0.0,0.0,1,0.6432783,Procura Alta
5,1138,1,1032,1015904,1182,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Individual,YENI,Tostado ,BIM,210.0,unknown,5,69.7,0,0.0,1.0,1,0.83645374,Procura Alta
6,1311,1,2128,7629937,31512,2273 SAN PEDRO,JALISCO,Individual,SALVADOR RAMIREZ GUTIERREZ,Canelitas Tubo ,MLA,180.0,33.0,4,39.96,0,0.0,1.0,0,0.39672887,Procura Baixa
3,1220,1,1004,836384,693,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO,Individual,FER,Tostada Plana ,MR,175.0,15.0,3,28.8,0,0.0,0.0,1,0.5704764,Procura Alta
5,1419,1,4417,1117714,43064,2467 LINCOLN,NUEVO LEÓN,Small Franchise,DISTRIBUIDORA DE DULCES UGARTE,Submarinos Fresa ,MLA,105.0,3.0,10,81.5,0,0.0,1.0,0,0.3125326,Procura Baixa
5,1531,1,2113,870026,30531,2566 NOGALES_BW,SONORA,Individual,MARIA,Principe ,MLA,106.0,10.0,12,93.36,0,0.0,1.0,1,0.85955226,Procura Alta
3,1137,1,4413,213661,43069,2014 AG. NEZA,ESTADO DE MÉXICO,Small Franchise,LOS GORRIONES,Pinguinos ,MLA,80.0,2.0,5,37.05,0,0.0,1.0,1,0.8221576,Procura Alta
4,25699,1,6501,661579,32873,2569 SAN QUINTÍN,BAJA CALIFORNIA NORTE,Individual,FILIBERTO,Canapinas ,LAR,140.0,unknown,5,34.7,0,0.0,1.0,1,0.7121053,Procura Alta
3,1120,1,4409,1127418,43215,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",Individual,ARIES,Pastisetas ,SUA,75.0,unknown,4,40.56,0,0.0,1.0,1,0.5618529,Procura Alta
6,1120,1,1480,4336401,48421,2018 AG. TEPALCATES 2,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Bran Frut Pina ,BIM,48.0,unknown,2,9.16,0,0.0,0.0,1,0.72789335,Procura Alta
3,1217,1,4411,82422,32861,2050 AG. MIXCOAC,"MÉXICO, D.F.",Small Franchise,LA NENA,Chocochispas ,LAR,80.0,unknown,4,21.84,0,0.0,1.0,1,0.7087862,Procura Alta
3,1124,1,1478,171209,31423,2021 AG. XOCHIMILCO 2,"MÉXICO, D.F.",Individual,HIDALGO,Donas Azucar Tubo ,BIM,158.0,10.0,22,235.18,0,0.0,1.0,1,0.5772757,Procura Alta
4,1315,1,1052,1127234,73,2268 PALOMAR,JALISCO,Small Franchise,EL CISNE,Pan Multigrano Linaza ,BIM,540.0,unknown,7,149.24,0,0.0,1.0,0,0.21854225,Procura Baixa
5,1153,1,2825,456435,36745,2087 AG. TIZAYUCA,HIDALGO,Individual,ABARR GARCIA,Canelitas Tubo ,MLA,207.0,unknown,2,23.06,0,0.0,0.0,0,0.3653805,Procura Baixa
5,4049,1,4430,1191178,43215,2505 TORREON,COAHUILA,Individual,SOL,Pastisetas ,SUA,75.0,unknown,2,20.28,0,0.0,0.0,0,0.46497616,Procura Baixa
3,1216,1,4418,590496,43285,2007 AG. LA VILLA,"MÉXICO, D.F.",Individual,TALISMAN,Gansito ,MLA,50.0,1.0,31,163.68,0,0.0,1.0,1,0.99028695,Procura Alta
3,1122,1,1481,603782,48417,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Small Franchise,VENTANITA DE ALCALA,Bran Frut Fresa ,BIM,48.0,unknown,10,45.8,0,0.0,1.0,1,0.8430517,Procura Alta
5,1111,1,1628,39053,35452,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Small Franchise,LA TROPICAL,Chocotorro Fresa ,MLA,50.0,1.0,6,26.64,0,0.0,1.0,1,0.75761,Procura Alta
3,1945,1,1161,522035,1064,2322 ZAMORA MADERO,MICHOACÁN,Individual,ALFONSO NAVARRO,Panque Marmol ,BIM,255.0,unknown,2,33.34,0,0.0,0.0,0,0.21222278,Procura Baixa
5,1472,4,4912,2181645,44371,2499 REYNOSA MARINELA,TAMAULIPAS,General Market/Mart,7 ELEVEN PICO DE POTOSI,Mantecadas ,TR,105.0,2.0,11,82.28,0,0.0,1.0,1,0.9114567,Procura Alta
6,1453,1,1605,11416,3718,2481 WONDER GUERRERO,NUEVO LEÓN,Individual,JOSE MANUEL,Cuernitos Famili Pack ,TR,150.0,3.0,3,27.0,0,0.0,0.0,1,0.51790506,Procura Alta
5,1111,1,1125,73879,972,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Small Franchise,LOS ANGELES,Roles Canela ,BIM,365.0,6.0,7,132.86,0,0.0,1.0,0,0.44258878,Procura Baixa
4,1315,1,2068,8018957,43064,2268 PALOMAR,JALISCO,Small Franchise,TU COMPRA PRACTICA SA DE CV,Submarinos Fresa ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,1,0.57305473,Procura Alta
4,1220,1,1418,1336666,1238,2048 AG. IXTAPALUCA 1,ESTADO DE MÉXICO,Individual,JOSSELIN,Panquecito Gota Choc ,BIM,140.0,2.0,2,19.66,0,0.0,0.0,1,0.65851563,Procura Alta
3,2017,1,2801,2339609,33871,2158 CUERNAVACA CIVAC,MORELOS,Eatery,CREMERIA ABRIL,Principe Crunch ,MLA,60.0,8.0,2,15.56,0,0.0,0.0,1,0.8719351,Procura Alta
5,1351,1,1052,140746,1109,2252 AGUASCALIENTES SIGLO XXI,AGUASCALIENTES,Individual,CUQUITA,Pan Blanco Chico ,BIM,360.0,unknown,2,30.02,0,0.0,0.0,0,0.42740083,Procura Baixa
3,1138,1,1032,166227,1109,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Small Franchise,EL FENIX,Pan Blanco Chico ,BIM,360.0,unknown,28,420.28,0,0.0,1.0,1,0.730985,Procura Alta
4,1126,1,1409,596335,1250,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,MARIANITA,Donas Azucar ,BIM,105.0,4.0,37,282.68,0,0.0,1.0,1,0.911795,Procura Alta
3,1348,1,1150,1076097,35651,2256 CD. MANTE,MICHOACÁN,Individual,FRANCIS,Madalenas ,BIM,93.0,3.0,2,15.0,0,0.0,0.0,1,0.89232004,Procura Alta
5,3213,1,1027,4206910,1160,2027 AG. VALLEJO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Bimbollos ,BIM,450.0,8.0,2,37.72,0,0.0,0.0,0,0.29769665,Procura Baixa
6,1459,1,1115,52689,43206,2473 PARRAL BIMBO,CHIHUAHUA,General Market/Mart,ABARROTES EL SERRANO,Nito ,BIM,62.0,1.0,22,99.0,0,0.0,1.0,1,0.98652714,Procura Alta
3,1218,1,2121,16252,30552,2040 AG. CENTRO,"MÉXICO, D.F.",Small Franchise,LA CUBANA,Suavicremas Fresa ,MLA,84.0,unknown,1,5.38,0,0.0,0.0,1,0.6370181,Procura Alta
6,1215,1,1604,203761,9217,2049 AG. IZTAPALAPA 1,"MÉXICO, D.F.",Small Franchise,ANA Y LA DOÑA,Cuernitos Famili Pack ,TR,150.0,3.0,2,18.0,0,0.0,0.0,0,0.49223217,Procura Baixa
5,1216,1,2123,72017,33871,2007 AG. LA VILLA,"MÉXICO, D.F.",Small Franchise,LA BARATA,Principe Crunch ,MLA,60.0,8.0,4,31.12,0,0.0,1.0,1,0.6524655,Procura Alta
6,1138,1,1033,169201,1182,2015 AG. ROJO GOMEZ,"MÉXICO, D.F.",Individual,ZEVILL HERMANOS,Tostado ,BIM,210.0,unknown,4,55.76,0,0.0,1.0,1,0.8031825,Procura Alta
3,2217,1,1126,1732016,40985,2388 CHETUMAL,QUINTANA ROO,General Market/Mart,ABARROTES JESUS,Duo Nito ,BIM,124.0,unknown,2,13.34,0,0.0,0.0,1,0.68205684,Procura Alta
4,4040,1,2168,231837,30532,2502 SALTILLO MARINELA,COAHUILA,Supermarket,MINI SUPER LIBRA,Principe ,MLA,106.0,10.0,1,7.78,0,0.0,0.0,1,0.8281474,Procura Alta
3,1111,1,4403,50335,43274,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,DINORA,Napolitano ,MLA,70.0,1.0,1,5.19,0,0.0,0.0,0,0.42409265,Procura Baixa
4,2229,1,1212,314888,1278,2386 COATZACOALCOS MLA.,VERACRUZ,Individual,CHONTAL,Nito ,BIM,62.0,1.0,22,99.0,0,0.0,1.0,1,0.9363586,Procura Alta
3,1636,1,1111,285682,1238,2359 AG.MIXQUIAHUALA,HIDALGO,Small Franchise,ABARROTERA TLAHUELILPAN S A  DE C V,Panquecito Gota Choc ,BIM,140.0,2.0,2,19.66,0,0.0,0.0,0,0.42277926,Procura Baixa
3,1622,1,1158,292564,1278,2375 VERACRUZ NORTE,VERACRUZ,Individual,TAURUS,Nito ,BIM,62.0,1.0,13,58.5,0,0.0,1.0,1,0.97753775,Procura Alta
3,1118,1,1032,589508,1146,2007 AG. LA VILLA,"MÉXICO, D.F.",Hospital/Pharmacy,FARMAVICION METROPOLI,Pan Integral ,BIM,675.0,unknown,3,64.17,0,0.0,0.0,1,0.88266426,Procura Alta
5,1121,1,2104,165749,30572,2016 AG. SAN LORENZO,"MÉXICO, D.F.",Individual,GUSSERVICE,Barritas Fresa ,MLA,67.0,unknown,5,31.25,0,0.0,1.0,1,0.91301376,Procura Alta
3,1122,1,1451,2058739,1230,2019 AG. XALOSTOC,ESTADO DE MÉXICO,General Market/Mart,ABARROTES CONCHA,Panque Pasas ,BIM,255.0,unknown,4,66.68,0,0.0,1.0,0,0.23693228,Procura Baixa
3,24669,1,1214,2466646,48578,2466 LINARES,NUEVO LEÓN,Small Franchise,F  GDL S864 MODESTO GALVAN,Bran Frut Fresa ,BIM,48.0,unknown,10,42.6,0,0.0,1.0,1,0.97279954,Procura Alta
3,1123,1,2110,393631,32940,2094 CHALCO_BM,ESTADO DE MÉXICO,Individual,CHAVA,Principe Choc Bco ,MLA,110.0,10.0,5,38.9,0,0.0,1.0,1,0.63051426,Procura Alta
3,1587,4,6633,2062159,5707,2289 CULIACAN MARINELA,SINALOA,Small Franchise,F  GDL S693 VILLAS DEL RIO,Tostada Ondulada Tubo ,MR,360.0,30.0,3,47.7,3,47.7,0.0,0,0.3075302,Procura Baixa
5,4046,1,1137,117095,36711,2485 CHIHUAHUA MARINELA,CHIHUAHUA,Individual,OROZCO,Madalenas ,BIM,93.0,3.0,10,75.0,0,0.0,1.0,1,0.8745633,Procura Alta
4,1127,1,2150,682663,36747,2003 AG. COACALCO,ESTADO DE MÉXICO,Small Franchise,T Y T,Triki Trakes Tubo ,MLA,200.0,unknown,6,69.18,0,0.0,1.0,0,0.32231593,Procura Baixa
4,2229,1,1112,314699,1687,2386 COATZACOALCOS MLA.,VERACRUZ,Small Franchise,LA ECONOMICA,Roles Glass ,BIM,410.0,6.0,5,94.9,0,0.0,1.0,0,0.22999178,Procura Baixa
6,1227,1,1236,4232924,1150,2066 TOLUCA PONIENTE,ESTADO DE MÉXICO,NO IDENTIFICADO,NO IDENTIFICADO,Medias Noches ,BIM,340.0,8.0,5,69.8,0,0.0,1.0,1,0.6509612,Procura Alta
5,1122,1,1466,73332,35651,2019 AG. XALOSTOC,ESTADO DE MÉXICO,General Market/Mart,ABARROTES AFRICA,Madalenas ,BIM,93.0,3.0,9,67.5,0,0.0,1.0,1,0.97188056,Procura Alta
6,1312,1,2063,2134293,43316,2278 ZAPOPAN BIMBO,JALISCO,Small Franchise,NORMA ALICIA CHAVEZ VILLEGAS,Submarinos Vainilla ,MLA,105.0,3.0,3,24.45,0,0.0,0.0,0,0.2888481,Procura Baixa
5,1945,1,4154,966913,31719,2322 ZAMORA MADERO,MICHOACÁN,Individual,JOSE LUIS OCHOA MARTINEZ,Mantecadas ,TR,105.0,2.0,6,45.54,1,7.59,1.0,0,0.48710933,Procura Baixa
3,3213,1,2121,43504,30569,2027 AG. VALLEJO,"MÉXICO, D.F.",Supermarket,ABRIL SUPERCITO,Barritas Fresa Salvado ,MLA,67.0,unknown,5,35.2,0,0.0,1.0,1,0.824238,Procura Alta
5,4040,1,2163,1092502,30552,2502 SALTILLO MARINELA,COAHUILA,Small Franchise,SOFIA ESQUIVEL MACHORRO,Suavicremas Fresa ,MLA,84.0,unknown,3,16.14,0,0.0,0.0,1,0.5817818,Procura Alta
6,1123,1,1421,1241521,1284,2094 CHALCO_BM,ESTADO DE MÉXICO,Small Franchise,TALIA Y MARLEM,Rebanada ,BIM,55.0,2.0,29,87.58,0,0.0,1.0,1,0.9647191,Procura Alta
5,1218,1,2121,4211584,36746,2040 AG. CENTRO,"MÉXICO, D.F.",NO IDENTIFICADO,NO IDENTIFICADO,Principe Tubo ,MLA,190.0,unknown,14,161.42,0,0.0,1.0,1,0.5144605,Procura Alta
4,1310,1,1157,70083,1240,2260 GONZALEZ GALLO,JALISCO,Individual,SERGIO ARTURO GUTIERREZ GUTIERREZ,Mantecadas Vainilla ,BIM,125.0,4.0,10,83.8,0,0.0,1.0,1,0.7316075,Procura Alta
3,1126,1,1434,431793,1216,2017 AG. SANTA CLARA,ESTADO DE MÉXICO,Individual,ANITA,Roles Glass ,BIM,135.0,2.0,6,50.28,0,0.0,1.0,1,0.53643227,Procura Alta
6,1111,1,4412,66946,43066,2002 AG. AZCAPOTZALCO,"MÉXICO, D.F.",Individual,ARIES,Pay Pina ,MLA,85.0,1.0,4,38.52,0,0.0,1.0,0,0.29357705,Procura Baixa
3,2653,1,1128,2363972,35651,2190 BI_SAN FRANCISCO DEL RINCON,GUANAJUATO,Small Franchise,MI TIENDITA,Madalenas ,BIM,93.0,3.0,7,52.5,0,0.0,1.0,1,0.89761865,Procura Alta
3,1232,1,1106,200016,972,2059 Queretaro Balvanera,Queretaro de Arteaga,Small Franchise,LA FORTUNA,Roles Canela ,BIM,365.0,6.0,3,56.94,0,0.0,0.0,0,0.34398335,Procura Baixa
3,1911,1,1142,188645,1242,2309 NORTE,JALISCO,Individual,JOSE LUIS GARCIA PONCE,Donitas Espolvoreadas ,BIM,105.0,6.0,6,45.84,0,0.0,1.0,1,0.9006202,Procura Alta
5,1119,1,1062,1828192,1125,2013 AG. MEGA NAUCALPAN,ESTADO DE MÉXICO,Individual,KARLITOS,Tortillinas ,TR,255.0,10.0,10,96.0,0,0.0,1.0,1,0.8766526,Procura Alta
3,1387,1,2014,2207054,43084,2272 SAN LUIS REY,SAN LUIS POTOSÍ,Small Franchise,EL CAPE IV,Submarinos Chocolate ,MLA,105.0,3.0,4,32.6,0,0.0,1.0,0,0.19603603,Procura Baixa
4,2263,1,1122,4711318,3270,2263 LIBERTAD,JALISCO,NO IDENTIFICADO,NO IDENTIFICADO,Conchas Vainilla ,BIM,120.0,2.0,2,22.44,0,0.0,0.0,1,0.5244054,Procura Alta
3,2034,1,1043,995229,1160,2167 MORELIA LA HUERTA,MICHOACÁN,Individual,SANCHEZ GONZALEZ,Bimbollos ,BIM,450.0,8.0,7,132.02,0,0.0,1.0,0,0.342699,Procura Baixa
3,2229,1,1201,2181445,41938,2386 COATZACOALCOS MLA.,VERACRUZ,General Market/Mart,ABARROTES EL MANGUITO,Mantecadas Nuez ,BIM,123.0,unknown,4,39.64,0,0.0,1.0,1,0.62008023,Procura Alta
3,1223,1,1002,112053,3144,2070 AG. XOCHIMILCO 1,"MÉXICO, D.F.",Individual,AKI SU TIENDA I,Pan Multigrano ,BIM,540.0,unknown,2,42.64,0,0.0,0.0,0,0.18048763,Procura Baixa
3,2240,1,1211,2237117,1160,2379 ARRIAGA_BM,CHIAPAS,General Market/Mart,ABARROTES ALEJANDRA,Bimbollos ,BIM,450.0,8.0,1,18.86,0,0.0,0.0,1,0.5695177,Procura Alta
4,1259,7,3342,1628070,1109,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Small Franchise,GRUPO ZORRO ABARROTERO S A DE C V,Pan Blanco Chico ,BIM,360.0,unknown,33,495.33,0,0.0,1.0,1,0.86977434,Procura Alta
3,4049,1,1032,1475627,35571,2505 TORREON,COAHUILA,General Market/Mart,MISC JJM,Pan Integral ,BIM,675.0,unknown,7,149.73,0,0.0,1.0,0,0.24625403,Procura Baixa
5,22560,1,5514,797683,33734,2560 LAS TORRES,SONORA,General Market/Mart,MINI MARKET DEL RIO,Galleta Avena Chispas ,TR,100.0,8.0,3,22.5,2,15.0,0.0,1,0.7035576,Procura Alta
4,1334,1,1202,7777396,8940,2259 FRESNILLO BIMBO,ZACATECAS,Small Franchise,FIDEL AGUDO ROMAN,Tortilla Hna RC SLP ,DH,260.0,10.0,5,40.0,0,0.0,1.0,1,0.8805122,Procura Alta
5,1152,4,6614,1693069,33734,2008 AG. LAGO FILT,"MÉXICO, D.F.",Oxxo Store,OXXO DIAZ MIRON,Galleta Avena Chispas ,TR,100.0,8.0,10,85.0,0,0.0,1.0,1,0.86076766,Procura Alta
5,1137,1,1474,1001978,1238,2014 AG. NEZA,ESTADO DE MÉXICO,Individual,ELY,Panquecito Gota Choc ,BIM,140.0,2.0,2,19.66,0,0.0,0.0,1,0.61486876,Procura Alta
3,1415,1,4411,1935374,43067,2465 LAREDO,TAMAULIPAS,General Market/Mart,ABARROTES LA TINAJA,Pay Nuez ,MLA,70.0,1.0,1,9.63,0,0.0,0.0,0,0.28577486,Procura Baixa
5,1459,1,6605,2194838,36711,2473 PARRAL BIMBO,CHIHUAHUA,Individual,SUCURSAL PASEOS,Madalenas ,BIM,93.0,3.0,6,45.0,0,0.0,1.0,1,0.7464714,Procura Alta
6,1123,1,1617,495679,9217,2094 CHALCO_BM,ESTADO DE MÉXICO,Individual,NUEVA IMAGEN,Cuernitos Famili Pack ,TR,150.0,3.0,4,36.0,0,0.0,1.0,1,0.6269279,Procura Alta
4,2017,1,2103,131016,30572,2158 CUERNAVACA CIVAC,MORELOS,Individual,CALVO,Barritas Fresa ,MLA,67.0,unknown,5,31.25,0,0.0,1.0,1,0.87304413,Procura Alta
5,2233,1,1107,170291,41938,2394 MINATITLAN,VERACRUZ,Individual,ACUARIO,Mantecadas Nuez ,BIM,123.0,unknown,36,356.76,0,0.0,1.0,1,0.5334533,Procura Alta
6,1336,1,1251,4506238,35727,2269 PUERTO VALLARTA BIMBO,JALISCO,NO IDENTIFICADO,NO IDENTIFICADO,Tortillina ,TR,328.0,unknown,5,48.0,0,0.0,1.0,0,0.28868595,Procura Baixa
3,1113,1,1604,23105,141,2008 AG. LAGO FILT,"MÉXICO, D.F.",Small Franchise,LA PALMA,Hot Dogs ,WON,290.0,8.0,2,27.92,0,0.0,0.0,1,0.73258185,Procura Alta
4,22187,1,2151,4356128,36298,2187 SALAMANCA,GUANAJUATO,NO IDENTIFICADO,NO IDENTIFICADO,Suavicremas Fresa ,MLA,100.0,unknown,1,6.15,0,0.0,0.0,0,0.20968102,Procura Baixa
4,1470,1,2103,881528,31507,2515 CAVAZOS,NUEVO LEÓN,Individual,BERTHA,Polvoron ,MLA,113.0,6.0,10,62.5,0,0.0,1.0,1,0.66372675,Procura Alta
3,1116,1,1605,30332,328,2011 AG. SAN ANTONIO,"MÉXICO, D.F.",Individual,NEON,Tuinky Fresas Crema ,WON,114.0,3.0,2,16.3,0,0.0,0.0,0,0.4036268,Procura Baixa
5,1384,1,2001,374418,43067,2321 ZACATECAS MARINELA,ZACATECAS,Individual,MARTHA VALLES OCHOA,Pay Nuez ,MLA,70.0,1.0,2,19.26,0,0.0,0.0,0,0.255372,Procura Baixa
3,1216,1,4409,233372,37058,2007 AG. LA VILLA,"MÉXICO, D.F.",Individual,YAFET,Choco Roles ,MLA,80.0,2.0,3,22.5,0,0.0,0.0,1,0.815037,Procura Alta
4,1122,1,1476,56772,1278,2019 AG. XALOSTOC,ESTADO DE MÉXICO,Individual,LUPITA,Nito ,BIM,62.0,1.0,16,72.0,0,0.0,1.0,1,0.99188703,Procura Alta
4,3217,1,2107,882593,32934,2032 AG. SANTA LUCIA,"MÉXICO, D.F.",Individual,DON TOÑO,Lors ,MLA,98.0,10.0,1,7.04,0,0.0,0.0,0,0.38822538,Procura Baixa
5,22090,1,1001,815245,1182,2090 AG. TEPEJI DEL RIO,QUERETARO,Small Franchise,ESPIGA DE ORO,Tostado ,BIM,210.0,unknown,8,111.52,0,0.0,1.0,1,0.859015,Procura Alta
3,1384,1,2002,2008440,43316,2321 ZACATECAS MARINELA,ZACATECAS,Individual,MARIA CONSUELO CATAO FLORES,Submarinos Vainilla ,MLA,105.0,3.0,6,48.9,0,0.0,1.0,0,0.2782783,Procura Baixa
